repo,sha,date,author,at_snapshot,subject
pytest,722ef550df48bd3154241b208ce9d11c181da6bb,2026-05-24 15:04:33 +0200,Pierre Sassoulas,False,[refactor] Use match case in ``_get_auto_indent`` (#14512)
pytest,9d0a874137c8d1a1286035765f149deb6706d2c5,2026-05-24 16:32:31 +0200,Pierre Sassoulas,False,[refactor] Avoid calling ``_as_numpy_array`` twice in ``approx`` (#14508)
pytest,06665395aef938e749d70f76725a6ab611c09e8a,2026-05-24 23:11:09 +0200,Ronny Pfannschmidt,False,fix: address review feedback on rm_rf permission handling
pytest,ad08b68f1b7bb544661b1b35b0ec1fd532d6056b,2026-05-25 07:05:47 +0200,Ronny Pfannschmidt,False,test: add coverage for _chmod_rwx OSError and recursion guard paths
pytest,d525f62aa3f57235ec6d1793ef87d06eda1483e7,2026-05-25 10:17:30 +0200,Ronny Pfannschmidt,False,"test: add coverage for unlink OSError and parent walk, add no-branch pragmas"
pytest,042a289a49e8141c9661662f64d838ba7441938c,2026-05-25 14:53:27 +0200,Ronny Pfannschmidt,False,refactor: hoist p = Path(path) above branches in on_rm_rf_error
pytest,1c37f2999effaa194c5295c5836eef18fbdc4491,2026-05-25 20:27:28 +0200,Ronny Pfannschmidt,False,docs: add pytest.console_main to nitpick_ignore
pytest,a2f89c0c1da965d6bea8c09928aa05e0715e1eca,2026-06-03 10:55:00 +0200,Ronny Pfannschmidt,False,fix(rewrite): show correct walrus values in BoolOp explanations
pytest,1a76d467648367377661abbf0c680a073ec04b48,2026-06-03 11:56:28 +0200,Ronny Pfannschmidt,False,refactor(rewrite): minimal snapshots in BoolOp for walrus conflicts
pytest,ed5341cd853ea452c3094860d2b61f57a3bad57a,2026-06-03 12:35:06 +0200,Ronny Pfannschmidt,False,remove optional-dependencies.dev in favor of dependency-groups
pytest,57bbf5a0b9d6eed7cf146e11e77fdab5bc46bd82,2026-06-04 08:57:56 -0300,Bruno Oliveira,False,Use inspect module in Code class instead of direct co_* attribute access (#14536)
pytest,368d2fca78e86ac79ec269bb078fcb1259a94fed,2026-06-13 17:55:05 +0200,Pierre Sassoulas,False,[refactor] Tighten ``SetComparisonFunction`` to ``Iterator[str]`` (#14587)
pytest,f36b07a432100b55e4c0fd768b1d9339dd7c3415,2026-06-18 13:46:28 +0200,Chris Burr,False,config: fix regression causing <invocation_dir>/tests* conftests to not be initial
pytest,fc8f56bd211128db4dd33b1a9ad42f50d9c8a3f8,2026-06-22 13:24:33 +0200,Ronny Pfannschmidt,False,fix: deduplicate Directory nodes on re-collection to preserve fixture identity (#14635)
pytest,b054cac53a643612c54872374151d19dfeba981f,2026-07-14 10:09:31 +0200,Ronny Pfannschmidt,False,docs: add changelog fragment and architectural comment for #14635
pytest,1e9fc691e6d9138b8c1205f51c124bbfa8e690bd,2026-07-20 11:53:37 +0200,Ronny Pfannschmidt,False,fix: address review feedback for uv allowlist and dev extra
pytest,e287673e5465e332c404ab9e2b8aa12141cb9ae8,2026-07-20 12:00:11 +0200,Ronny Pfannschmidt,False,testing: ignore forkpty DeprecationWarning on pexpect spawn tests
pytest,a4e847057dbd7a2450149af007a3256408647ed4,2026-07-20 13:43:48 +0200,Ronny Pfannschmidt,False,testing: force classic REPL for pdb pexpect selftests on 3.15+
pytest,c8f590ec9182480930a60391c7af15ccada1ba65,2026-07-20 14:16:46 +0200,Ronny Pfannschmidt,False,"Address review: empty dev extra, drop redundant filters"
pytest,449b3f177d05f859169cb9b63b1460490a3a6af9,2026-07-20 16:36:47 +0200,Ronny Pfannschmidt,False,Point developer installs at the dependency group via pytest[dev]
pytest,530f9852d5e7fe96c89a7d58a2fdde8637863a03,2026-07-20 17:33:00 +0200,Ronny Pfannschmidt,False,Address remaining review feedback on rm_rf permission handling
pytest,d103697393a922ab011c01bb3ba725fdd49c8400,2026-07-21 13:47:11 +0200,Ronny Pfannschmidt,False,test: cover _chmod_rwx when os.chmod raises OSError
pytest,b3b299050a785df5bab17803d8381eecb48dca3b,2026-07-21 14:00:24 +0200,Ronny Pfannschmidt,False,ci: reuse official uv pattern to install tox via composite action
pytest,8c565f65fe0dd5aa5ed20c52a6746b565891612c,2026-07-21 14:07:16 +0200,Ronny Pfannschmidt,False,python: rename CallSpec2 -> CallSpec
pytest,40001ac1a1e077ebb4ae77d8880d55e84c6baa01,2026-07-21 14:33:25 +0200,Ronny Pfannschmidt,False,python: keep deprecated CallSpec2 alias via __getattr__
pytest,810f9d52caf5d27ea366fd3839f3007aae6decba,2026-07-21 14:35:32 +0200,Ronny Pfannschmidt,False,docs: sync CallSpec2 deprecation removal timeline
pytest,34b6a4e5354dbd0e169de7cd22425bc34038dbf6,2026-07-21 15:32:03 +0200,Zac Hatfield-Dodds,False,Fix missing traceback source for code with cwd-relative filenames (#14744)
pytest,f1211ba21d1df2f55cf2ba1523b9d7b6c6a9ef56,2026-07-21 15:42:08 +0200,Zac Hatfield-Dodds,False,Add regression test for #2568 (properties evaluated during collection) (#14745)
pytest,198eff1604e7b649e3fdcf306306517070d19235,2026-07-22 07:40:07 +0200,Zac Hatfield-Dodds,False,Consider entry points for PYTEST_PLUGINS and pytest_plugins (#14752)
pytest,1c36631c68427619646d9f12904cc513e48d472b,2026-07-22 07:54:50 +0200,Zac Hatfield-Dodds,False,"Fix pytest.warns re-emitting warnings with module=""warnings"" (#14747)"
pytest,a56281b272c5cea1c0464ab9f1a824ceea7fec1e,2026-07-22 10:31:13 +0200,Zac Hatfield-Dodds,False,Make `Metafunc.parametrize` keyword-only from indirect onwards (#14753)
pytest,8d40684d1f997e62758785aebb3132c2f5b712e1,2026-07-22 14:18:53 +0200,Zac Hatfield-Dodds,False,Document firstresult behavior for report (de)serialization hooks (#14759)
pytest,264846d02f5c19ec481fc2f0ffb8892f8f60cd2e,2026-07-22 17:36:33 +0200,Ronny Pfannschmidt,False,fix #13564 - warn when fixtures get wrapped with a decorator (#13745)
pytest,399339b098adb786e3413d3c2758d2362e93ebb2,2026-07-23 07:21:21 +0200,Ronny Pfannschmidt,False,doc: sharpen AI/LLM policy on unattended contributions
pytest,fb8b8b51ff08ed410e72880225f45bb190d7c08d,2026-07-23 07:32:06 +0200,Ronny Pfannschmidt,False,doc: reorder and soften AI policy while keeping firm enforcement
pytest,344c23787cdb3431dcc441b8b63ee9950f04b921,2026-07-24 17:37:16 +0200,Pierre Sassoulas,False,Accept type expressions in Parser.addini(type=...) (#14751)
pytest,e37541375cbd8abaa030f0989eb9b7624befbdaf,2026-07-24 18:55:54 +0200,Pierre Sassoulas,False,[perf] Cap the dict extra-items diff by the truncation budget
pytest,971943170245c247273172a47c21abd380a801bd,2026-07-24 18:57:36 +0200,Pierre Sassoulas,False,[refactor] Stream assertion explanations through truncation
pytest,fbdae4e7ef2bbb87a7e4b75f6bf445528c0c7157,2026-07-24 18:58:29 +0200,Pierre Sassoulas,False,[perf] Cap all comparison formatting by the truncation budget
pytest,0e16f221d8607a80395028fd1b89dd236f166d50,2026-07-24 18:59:29 +0200,Pierre Sassoulas,False,[test] Cover streaming truncation and guard against O(N) work
pytest,8fe130eeb4e0fb995a6fbb42a14baff0df5e4026,2026-07-24 19:00:10 +0200,Pierre Sassoulas,False,[test] Cover the dispatcher budget wiring and plaintext fallback
pytest,36704f9b54c40b3de715f5d5d28666faf566b843,2026-07-25 17:25:47 +0200,Zac Hatfield-Dodds,False,Fix elision of long collections in assertion messages with -vv (#14748)
pytest,d02c36266339ec7fab376db2e77d4e55ea165384,2026-07-27 19:02:42 +0100,Zac Hatfield-Dodds,False,"fixtures: reorder parametrized tests by param value, not index (#14746)"
pytest,81c3a74aaea12bc72bb208878c43a42a90159a2f,2026-07-28 06:08:26 +0200,Ronny Pfannschmidt,False,"Doc: commit access follows demonstrated judgement, not a single clean PR"
pytest,2b197523b290a74277420e9abe69121409ead9fe,2026-07-28 07:49:06 +0200,Pierre Sassoulas,False,Register tmp_path_retention_policy with a Literal type
pytest,cbf851121ea8086b87dc6ecf52330ef07843a10f,2026-07-28 07:49:22 +0200,Pierre Sassoulas,False,Register empty_parameter_set_mark with a Literal type
pytest,924724a06611d4ca28f50c824feccf92fe67721f,2026-07-28 07:49:36 +0200,Pierre Sassoulas,False,Register console_output_style with a Literal type
pytest,184c168d876df2074cbd94b076e650c8831c80cc,2026-07-28 07:49:52 +0200,Pierre Sassoulas,False,Register assertion_text_diff_style with its Literal alias
pytest,3c891737af45196e54dc1bf21a7dd9064691a66f,2026-07-28 07:51:03 +0200,Pierre Sassoulas,False,Register junit_family with a Literal type
pytest,72ffebfc0ed42dd19b0716de1ed8d855eeb3b70f,2026-07-28 07:51:43 +0200,Pierre Sassoulas,False,Register junit_logging with a Literal type
pytest,337c3094aa6a69e531b9f6f837d9606523d4edf3,2026-07-28 07:52:12 +0200,Pierre Sassoulas,False,Register junit_duration_report with a Literal type
pytest,e6904a0e02252e2f1edaa0fb22c645116df7f5fd,2026-07-28 07:52:28 +0200,Pierre Sassoulas,False,Add changelog for the Literal-typed ini options
pytest,dba164bc06484cc070ce2a8eb40e4296aaa87299,2026-07-28 16:10:09 +0200,Pierre Sassoulas,False,[match case] Use match case in ``RaisesGroup.expected_type``
pytest,e263de1e6f8914a1a1fb849981ed623899308b64,2026-07-28 16:10:09 +0200,Pierre Sassoulas,False,[match case] Use match case in ``_idval_from_value``
pytest,cdd87e88ef6325d58b7aa755ae6074b0ac8237b5,2026-07-28 16:10:09 +0200,Pierre Sassoulas,False,[match case] Use match case in ``Source.__init__``
pytest,13dd9d24529339b537b7070baebd127c373bdd7d,2026-07-30 15:48:03 +0200,Pierre Sassoulas,False,Raise UsageError from getini for invalid configuration values
pytest,7052ad24fbbf78d2f67ff6e1a57d1caf0893cdeb,2026-07-31 07:12:36 +0200,Ronny Pfannschmidt,False,"refactor: dispatch config file loading by filename, then suffix"
pytest,f306da747e70403ca75ae6d9e1dd61f2ad1b8979,2026-07-31 09:56:04 +0200,Pierre Sassoulas,False,Allow int for ``truncation_limit_lines`` and ``truncation_limit_chars`` in TOML (#14692)
pytest,4692b4b9f1098cb53f884dfc9da1fe581c58910c,2026-08-04 11:58:14 +0100,ace2016,False,Accept MarkDecorator as get_closest_marker default
pytest,d5ef28ce51cf883669401766cbdaf504f3de7df2,2026-08-05 23:57:01 +0200,Ronny Pfannschmidt,False,fix: validate -c/--config-file and read [pytest] from custom TOML files
pytest,325893ff1f89a5f6c8d45921c9dcd8ce193537e4,2026-08-09 12:14:53 +0530,Shriprasad,False,docs: endorse pytest-skip-slow plugin
pytest,ccb438889487213bbf04e58cdd6f1de2abae214a,2026-08-09 12:19:33 +0530,Shriprasad,False,docs: add changelog for pytest-skip-slow endorsement
pytest,3c474975def98688c5fca620a827ddeb9b92238b,2026-08-10 08:22:22 +0200,Ronny Pfannschmidt,False,refactor: reuse Config._iter_registered_markers in -m validation
pytest,0d6fbdeffa57c796123f62f81f7dd370d9b7ecdc,2026-08-12 02:12:29 +0700,Dane Parin,False,Fix duplicated exception chain output for exceptions without a traceback (#14781)
pytest,4da7c191777f87caeba77f3ca27ff7724c862214,2026-08-12 14:00:27 +0200,Ronny Pfannschmidt,False,pathlib: don't trust a zero Windows file ID in samefile_nofollow
pytest,0d582dd0df4fedc836f0ea2320ef71e5d63f9b28,2026-08-14 22:12:35 +0200,Ronny Pfannschmidt,False,cache: keep cache keys within the cache directory
pytest,fa7ccb176fd48f5591bfb3e3525492698a1d3f25,2026-08-15 21:56:35 +0200,Pierre Sassoulas,False,[refactor] Start using match case in 'assertrepr_compare' (#13762)
pytest,e739014f38d284f1ce57745cdd4e13392fb56165,2026-08-17 05:10:33 +0700,Dane Parin,False,Fix duplicated exception chain output when an exception group has a cause (#14829)
pytest,7ad80ed9b96858939aa8cf4288d8d8900511bb61,2026-08-17 12:03:46 +0200,Pierre Sassoulas,False,[ruff] Inherit ruff's default rule set with all new rules disabled
pytest,2aa490d52cb88df0bc36731d9db190d6baea956d,2026-08-17 12:04:43 +0200,Pierre Sassoulas,False,[ruff] Enable the rule families that already pass
pytest,d0be8bd0468e303646b347787f048de48e87493b,2026-08-17 12:06:27 +0200,Pierre Sassoulas,False,[ruff] Enable C400 (unnecessary generator)
pytest,aea009999b84cdb1653e3c028567b0989466cb32,2026-08-17 12:06:43 +0200,Pierre Sassoulas,False,[ruff] Enable C410 (unnecessary list literal passed to 'list()')
pytest,88bb4caf5889fd9f28ec43de06e18cb1ac5098fa,2026-08-17 12:06:53 +0200,Pierre Sassoulas,False,[ruff] Enable C414 (unnecessary double cast or process)
pytest,f802aa11095bae806ef9de0d0c4f23c96d47fe6c,2026-08-17 12:07:24 +0200,Pierre Sassoulas,False,[ruff] Enable PERF102 (incorrect dict iterator)
pytest,a1f850cf4d472cf495295ea8b373aee6d558a2e6,2026-08-17 12:08:04 +0200,Pierre Sassoulas,False,[ruff] Enable SIM210 (unnecessary 'True if ... else False')
pytest,9254e97776c4bb96623f23a92bceb6544501fd56,2026-08-17 12:09:01 +0200,Pierre Sassoulas,False,[ruff] Enable C417 (unnecessary 'map()' usage)
pytest,535a431fdace3820487774eb2d2ff1764e50e2d7,2026-08-17 12:09:06 +0200,Pierre Sassoulas,False,[ruff] Enable RET501 (unnecessary explicit 'return None')
pytest,04f8f0b117bf719056978b345a2600e83f611bc9,2026-08-17 12:09:12 +0200,Pierre Sassoulas,False,[ruff] Enable TC005 (empty type-checking block)
pytest,83b504cc4051628c9121758540107d5fd843f9d4,2026-08-17 12:10:33 +0200,Pierre Sassoulas,False,[ruff] Enable FURB157 (verbose 'Decimal' constructor)
pytest,b277fa42c807173e329ed6a8a6e443f25e49586e,2026-08-17 12:10:47 +0200,Pierre Sassoulas,False,[ruff] Enable SIM118 ('key in dict' instead of 'key in dict.keys()')
pytest,5882c162f85daceb49fabd673b53510d71fb72ea,2026-08-17 12:13:08 +0200,Pierre Sassoulas,False,[ruff] Enable FURB188 (use 'str.removeprefix()'/'removesuffix()')
pytest,f0b1c4e2e24a971909387f877329b335b184d3dc,2026-08-17 12:13:22 +0200,Pierre Sassoulas,False,[ruff] Enable SIM905 (split a static string)
pytest,122512401b8dc6747569d204da3704d28a593265,2026-08-18 17:39:12 +0200,Ronny Pfannschmidt,False,Memoize the statement line numbers of a parsed module
pytest,7eee10c838ca67efda23f8738340db59e0cad3db,2026-08-18 17:39:17 +0200,Ronny Pfannschmidt,False,Truncate recursive tracebacks when the origin cannot be located
pytest,bc143c9f36d090b0cb37e7a5a7a1c4b8bb9497ff,2026-08-19 17:52:30 +0200,Pierre Sassoulas,False,[refactor] Read the 'linelist' parsing as a single comprehension
pytest,4f7f02e2ebe00f003a3b0826f3402b39e8516ccc,2026-08-19 22:03:39 +0200,Pierre Sassoulas,False,[refactor] Drop a duplicate key in 'LOGLEVEL_COLOROPTS'
pytest,0a8c7c670c6fba1a4b13e44f4692dcc3c67492cf,2026-08-19 22:03:50 +0200,Pierre Sassoulas,False,[refactor] Drop a redundant 'tuple()' call in the rewriter
pytest,2c26a4628ad01d1917cf8a7e315cc54b8c61a63c,2026-08-19 22:04:01 +0200,Pierre Sassoulas,False,[ruff] Enable ten more rules the code already satisfies
pytest,b0de7356b509ed01777a485662e05a9dc8e23c67,2026-08-25 03:33:31 -0400,Onkesh Bansal,False,"fix: raise on any nested container in approx, not only same-type (#14934)"
pytest,814d3da7f473ffde635559af58292ed90f23793d,2026-08-27 17:33:24 +0200,Pierre Sassoulas,False,[ruff] Enable a dozen rules from ruff 0.16 (#14915)
pytest,ee08c0015ee12ec359aa04933103637f13821838,2026-08-31 01:23:15 +0000,Cursor Agent,False,Allow int for ``max_warnings`` in TOML (#14953)
pytest,0c601d510c6ba370fa89d6e019cf43e2d02d22d0,2026-09-04 12:09:35 +0200,Caner,False,fix(monkeypatch): don't leave inherited attributes in the instance dict
pytest,431f3e1f5fd70b9b0f8afa2d20a10421542e5c6a,2026-09-06 10:17:53 -0300,Bruno Oliveira,False,Replace string nodeids with a structured NodeId internally (#14758)
pytest,ef8ac544f738c51b28f416819f56aa83201eea3a,2026-09-13 07:53:20 +0200,Ronny Pfannschmidt,False,approx: don't route Decimal through float for nan/inf checks
pytest,04405f8653a6d4be5896f18e37ec9941fcd358ce,2026-09-13 08:11:55 +0200,Ronny Pfannschmidt,False,approx: show the real Decimal tolerance again
pytest,92113ceaeaaca505264137453f3c5c8180a16f81,2026-09-13 08:37:21 +0200,Ronny Pfannschmidt,False,approx: keep float sentinels out of Decimal failure messages
pytest,737d5d89828c11370e944b7d774032c14b70033a,2026-09-13 08:38:23 +0200,Ronny Pfannschmidt,False,approx: support numpy arrays with object dtype
pytest,b7c1834d814749a6ee8e3a002deba53068313ec4,2026-09-13 08:40:46 +0200,Ronny Pfannschmidt,False,approx: warn about inexact float tolerances for Decimal
pytest,bccb2f20feb0f985a23bd75b721de85cc8132567,2026-09-13 09:03:37 +0200,Ronny Pfannschmidt,False,approx: cover the remaining branches of approx.py
pytest,6062acad9c3c57cb521f0209860c5a3b78318b8f,2026-09-14 12:22:21 +0200,Ronny Pfannschmidt,False,feat(packaging): version git archives of arbitrary commits
pytest,2348a08745117305bd52a01326c600af3df6fc05,2026-09-15 18:56:34 +0200,Ronny Pfannschmidt,False,config: preserve indentation and blank lines in help texts
pytest,b1a6976dcdc03a6f5309368c423a45d911e1f3a9,2026-09-15 18:57:07 +0200,Ronny Pfannschmidt,False,Add changelog for help text wrapping fix
pytest,f12c34b5efb3e2b0f349375c780dc3e6b462fa4f,2026-09-21 12:34:05 +0200,Ronny Pfannschmidt,False,Clarify the relation between marks and keywords (#15011)
requests,b2a1d33f571518ca9a6148e7da787cc5827f897a,2026-03-02 17:49:19 -0500,Dan Blanchard,True,Increase chardet upper limit to 8
scrapy,da1a6b7ebca5fc7d35458d821c93331e9080e993,2026-02-20 16:36:26 +0200,Yuval Elbar,True,Add security warning about pickle files in JOBDIR (#7274)
scrapy,d2290c35c23b9fe1973764f75a5f7cb72033108a,2026-06-08 18:44:30 +0500,Adnan Awan,False,Allow configuring the log level of the retry give-up message (#7567)
scrapy,185d6b9a20b7d0e77f4c60435d17e5072bd4d704,2026-06-27 04:53:32 +0900,greymoth,False,Fix request_to_curl() corrupting dict cookies with bytes keys/values (#7675)
scrapy,388d4fcf04e3421f58cd7fc0920da28ee5449a00,2026-08-04 08:56:46 +0200,Adrian,False,Add a _load_objects() helper for object-or-path setting lists (#7857)
scrapy,744aaae60dabd740a883bdcca1be3fa5fd6aaae2,2026-09-16 16:35:56 +0500,Adnan Awan,False,Add StickyMetaParamsMiddleware (#7711)
tornado,15f056080d8e456f92cca8ad0c33e5a5480414ac,2026-09-05 22:05:19 +0000,Claude,False,curl_httpclient: Bound memory used by streaming_callback
tornado,04ceb1b0bfbb499694facb0643480117139f910c,2026-09-05 22:19:26 +0000,Claude,False,curl_httpclient: Tolerate unpause failing on a dead transfer
tornado,0d84190f89334417e71c9359922b78d24e64448e,2026-09-06 15:56:58 +0000,Claude,False,curl_httpclient: Test streaming against an unsolicited brotli bomb
tornado,8a4b93e7aaecf303aa99f49da3627f976cafa0c9,2026-09-12 15:47:20 +0000,Claude,False,curl_httpclient: Document where the streaming memory bound comes from
tornado,c0bf2be6287547ce3beb5aae8093ee4fab31eba1,2026-09-12 15:54:56 +0000,Claude,False,Move the streaming memory tests into httpclient_test
tornado,aa2eb0d989716ac00fe8d7a9919b81c1eccd6ec4,2026-09-12 16:22:56 +0000,Claude,False,curl_httpclient: Bound the body buffered without a streaming_callback
tornado,394b0ccbe982b412b1c6d5f9a521eac299b5b1a0,2026-09-12 16:42:21 +0000,Claude,False,"curl_httpclient: Fix a streaming stall on older libcurl, and test more"
tornado,2205d22f75fab27dbc5f37437606cd1ab57c89fd,2026-09-12 16:49:05 +0000,Claude,False,Cover both http client implementations in circlerefs_test
tornado,d235c8a070c172593f19c3a1ae4387dd3ffdc95e,2026-09-12 17:09:43 +0000,Claude,False,Share the max_body_size tests between both http clients
tornado,ac6acd0a25f942a8d06359a3901531d136ff01ee,2026-09-12 17:13:56 +0000,Claude,False,test: make curl proxy tests immune to proxy environment variables
tornado,6564e0a0922c16f239d3a18adccd04736e380c89,2026-09-12 17:23:43 +0000,Claude,False,curl_httpclient: Apply max_body_size to streaming responses too
tornado,2c1825bca41ef2f2bf6f73b3e9c0efcd7aa43ede,2026-09-13 02:47:06 +0000,Claude,False,http1connection: Enforce max_body_size when reading until close
